aX,aY,aZ,gX,gY,gZ,yaw,pitch,roll
-7350,-582,2931,-23,103,-19,-16.75,-69.30,23.32
-7354,-690,2730,-19,97,-14,-18.74,-70.57,24.40
-7420,-773,2584,-17,92,-9,-20.72,-71.77,25.57
-7595,-864,2480,-17,81,-5,-22.58,-72.85,26.67
-7805,-1010,2385,-18,70,-2,-24.31,-73.78,27.56
-8044,-1144,2301,-18,59,-2,-26.01,-74.55,28.28
-8274,-1291,2209,-18,46,-4,-27.71,-75.15,28.78
-8446,-1414,2094,-18,30,-6,-29.23,-75.54,28.95
-8534,-1516,1965,-17,11,-6,-30.34,-75.69,28.62
-8576,-1606,1848,-13,-6,-5,-30.91,-75.64,27.95
-8592,-1669,1729,-7,-19,-3,-30.91,-75.43,27.18
-8598,-1718,1636,-3,-35,-2,-30.40,-75.06,26.26
-8576,-1767,1638,3,-52,0,-29.32,-74.49,25.20
-8464,-1785,1854,10,-66,4,-27.73,-73.73,24.19
-8297,-1735,2285,12,-77,9,-25.73,-72.81,23.14
-8213,-1614,2835,6,-98,18,-23.27,-71.65,21.58
-8203,-1409,3432,-7,-136,30,-20.29,-70.06,19.16
-8171,-1218,3919,-21,-174,41,-17.08,-67.93,16.04
-8134,-1122,4225,-29,-187,47,-14.30,-65.53,12.91
-8174,-1027,4332,-30,-183,45,-12.14,-63.11,10.25
-8276,-947,4313,-24,-175,40,-10.48,-60.80,8.24
-8396,-880,4276,-14,-175,32,-9.17,-58.53,6.82
-8432,-799,4344,-5,-183,25,-8.09,-56.14,5.84
-8335,-708,4579,1,-199,20,-7.14,-53.53,5.17
-8093,-620,4992,5,-214,17,-6.29,-50.65,4.68
-7733,-544,5492,4,-222,15,-5.56,-47.59,4.25
-7262,-512,5998,1,-211,14,-5.01,-44.57,3.86
-6805,-483,6416,-3,-182,10,-4.66,-41.88,3.51
-6500,-461,6681,-6,-156,6,-4.47,-39.60,3.24
-6330,-421,6786,-9,-143,1,-4.41,-37.58,3.02
-6213,-376,6733,-10,-145,-4,-4.44,-35.61,2.88
-6061,-342,6588,-11,-162,-8,-4.51,-33.48,2.80
-5778,-343,6440,-9,-188,-11,-4.58,-31.01,2.77
-5323,-372,6336,-6,-214,-11,-4.61,-28.16,2.78
-4690,-434,6361,-3,-230,-8,-4.59,-25.00,2.80
-3926,-501,6516,0,-228,-3,-4.50,-21.77,2.78
-3235,-533,6760,0,-208,3,-4.41,-18.74,2.71
-2798,-568,6984,-2,-183,7,-4.34,-16.06,2.57
-2624,-616,7128,-5,-164,8,-4.31,-13.72,2.41
-2580,-655,7186,-7,-151,3,-4.35,-11.62,2.30
-2531,-666,7156,-7,-142,-5,-4.43,-9.66,2.30
-2404,-680,7016,-6,-137,-13,-4.53,-7.79,2.41
-2190,-701,6865,-3,-137,-18,-4.60,-5.93,2.62
-292,-319,8216,-2,0,1,-2.52,-1.18,6.81
-309,-325,8199,-2,0,0,-2.55,-1.19,6.79
-315,-331,8164,-2,0,0,-2.57,-1.21,6.78
-312,-336,8135,-2,0,0,-2.59,-1.22,6.78
-304,-352,8105,-1,-1,-1,-2.60,-1.23,6.78
-292,-366,8060,-1,-1,-1,-2.61,-1.22,6.78
-282,-384,8032,-1,-1,0,-2.62,-1.22,6.78
-275,-391,8008,0,-2,0,-2.62,-1.22,6.77
-268,-411,7987,0,-2,-1,-2.61,-1.20,6.77
-260,-418,7991,1,-2,-1,-2.59,-1.18,6.78
-239,-424,8012,1,-2,-1,-2.58,-1.16,6.79
-217,-421,8036,2,-2,-1,-2.55,-1.14,6.80
-202,-409,8072,2,-2,0,-2.51,-1.12,6.80
-199,-397,8126,3,-1,0,-2.48,-1.11,6.80
-212,-373,8187,2,-1,0,-2.43,-1.09,6.79
-221,-347,8244,2,-2,-1,-2.39,-1.08,6.79
-225,-316,8286,1,-2,-1,-2.36,-1.07,6.80
-218,-295,8317,1,-3,-2,-2.34,-1.05,6.81
-199,-281,8338,0,-3,-2,-2.32,-1.02,6.83
-169,-279,8351,0,-3,-2,-2.31,-0.98,6.85
-137,-292,8352,0,-3,-2,-2.30,-0.95,6.88
-105,-318,8344,-1,-3,-2,-2.30,-0.91,6.90
-65,-345,8332,-1,-3,-2,-2.32,-0.87,6.93
-23,-356,8317,-1,-2,-2,-2.33,-0.83,6.94
5,-366,8299,-1,-2,-1,-2.34,-0.80,6.95
20,-377,8273,-1,-2,0,-2.35,-0.77,6.95
22,-374,8252,-1,-2,0,-2.36,-0.75,6.95
19,-378,8225,-1,-3,0,-2.36,-0.71,6.94
8,-373,8207,0,-4,1,-2.37,-0.67,6.92
-1,-364,8205,0,-4,1,-2.36,-0.61,6.89
-21,-361,8203,0,-3,1,-2.35,-0.57,6.87
-50,-351,8196,0,-2,1,-2.35,-0.55,6.85
-68,-336,8185,0,-2,0,-2.34,-0.53,6.84
-80,-333,8169,0,-1,0,-2.33,-0.52,6.84
-83,-330,8160,0,0,-1,-2.32,-0.52,6.84
-84,-318,8151,0,1,0,-2.32,-0.53,6.84
-97,-307,8139,0,2,0,-2.31,-0.57,6.83
-121,-289,8141,0,4,0,-2.30,-0.63,6.82
-150,-276,8159,0,7,-1,-2.29,-0.73,6.82
-171,-273,8177,0,13,-2,-2.27,-0.91,6.83
-205,-263,8167,1,25,-4,-2.25,-1.22,6.87
-261,-268,8124,2,44,-8,-2.22,-1.78,6.97
-342,-263,8043,5,65,-14,-2.16,-2.63,7.14
-414,-280,7970,8,83,-21,-2.06,-3.74,7.42
-435,-289,7910,11,96,-27,-1.94,-5.03,7.79
-395,-315,7879,12,103,-28,-1.82,-6.42,8.22
-312,-309,7881,12,108,-26,-1.70,-7.87,8.64
-246,-326,7912,11,112,-21,-1.60,-9.36,9.01
-247,-325,7956,9,115,-15,-1.51,-10.90,9.31
-312,-323,7993,6,124,-10,-1.46,-12.52,9.53
-477,-304,7976,2,137,-7,-1.45,-14.33,9.71
-700,-299,7890,0,155,-7,-1.47,-16.39,9.91
-1011,-269,7740,0,179,-9,-1.52,-18.77,10.16
-1437,-212,7537,1,198,-11,-1.58,-21.46,10.48
-1930,-142,7340,2,205,-13,-1.64,-24.33,10.89
-2394,-33,7174,2,206,-14,-1.71,-27.22,11.36
-2799,50,7011,0,204,-15,-1.83,-30.09,11.87
-3114,126,6851,-3,207,-14,-2.00,-32.97,12.41
-3391,152,6676,-5,216,-12,-2.20,-35.94,12.99
-3673,122,6425,-8,228,-9,-2.47,-39.08,13.60
-4004,85,6092,-11,238,-7,-2.82,-42.39,14.25
-4408,65,5702,-13,246,-5,-3.21,-45.82,14.99
-4921,39,5296,-14,244,-3,-3.64,-49.29,15.84
-5488,57,4935,-13,231,-1,-4.09,-52.64,16.77
-6056,102,4683,-12,212,0,-4.51,-55.75,17.80
-6593,136,4534,-13,193,-1,-4.98,-58.56,18.91
-7043,132,4425,-18,173,-2,-5.56,-61.08,19.96
-7386,127,4308,-25,156,-4,-6.34,-63.33,20.92
-7640,82,4139,-30,141,-6,-7.33,-65.36,21.72
-7787,-5,3930,-33,133,-7,-8.53,-67.23,22.44
-7865,-79,3675,-34,126,-8,-9.94,-68.98,23.17
-7940,-178,3389,-34,119,-7,-11.52,-70.65,23.92
-8045,-284,3077,-34,109,-5,-13.19,-72.19,24.62
-8186,-377,2770,-33,97,-3,-14.90,-73.57,25.24
-8355,-502,2486,-31,86,-2,-16.64,-74.79,25.83
-8506,-629,2209,-28,78,-4,-18.58,-75.89,26.47
-8646,-737,1946,-25,70,-6,-20.72,-76.86,27.20
-8754,-865,1706,-22,59,-6,-22.96,-77.67,27.90
-8804,-1006,1539,-17,49,-7,-25.19,-78.32,28.65
-8805,-1128,1457,-13,40,-6,-27.27,-78.83,29.41
-8820,-1231,1425,-11,26,-3,-28.87,-79.17,29.91
-8877,-1309,1385,-10,7,3,-29.57,-79.33,29.74
-8959,-1362,1307,-8,-13,7,-29.21,-79.28,28.84
-9042,-1393,1244,-3,-30,10,-27.93,-79.04,27.57
-9099,-1380,1247,6,-45,12,-26.03,-78.62,26.38
-9141,-1326,1369,14,-63,13,-23.56,-77.97,25.29
-9111,-1248,1671,20,-79,14,-20.77,-77.06,24.18
-9051,-1106,2099,21,-95,14,-17.88,-75.88,22.96
-8938,-1023,2540,18,-110,16,-15.12,-74.45,21.46
-8767,-992,2952,17,-108,15,-12.86,-72.94,20.12
-8623,-898,3289,17,-100,12,-11.10,-71.51,19.13
-8534,-806,3581,17,-101,11,-9.64,-70.10,18.31
-8480,-691,3856,14,-120,11,-8.32,-68.48,17.38
-8450,-579,4152,7,-160,16,-6.97,-66.38,16.04
-8399,-462,4458,-2,-211,23,-5.62,-63.60,14.22
-8278,-363,4723,-12,-260,29,-4.41,-60.12,12.13
-7964,-374,4948,-17,-275,30,-3.48,-56.28,10.15
-7534,-397,5128,-15,-241,23,-2.93,-52.74,8.67
-7142,-450,5270,-9,-180,12,-2.65,-49.97,7.79
-309,-362,8182,-1,-1,-1,-2.74,-2.78,7.68
-311,-356,8216,-1,1,-1,-2.74,-2.79,7.70
-309,-347,8241,-2,1,-1,-2.75,-2.81,7.70
-314,-344,8240,-2,0,0,-2.77,-2.82,7.70
-306,-348,8230,-2,-2,0,-2.79,-2.80,7.70
-296,-355,8219,-2,-3,1,-2.81,-2.77,7.67
-296,-375,8211,-2,-3,2,-2.83,-2.73,7.64
-309,-391,8199,-2,-3,2,-2.85,-2.69,7.60
-329,-404,8182,-3,-2,2,-2.89,-2.67,7.57
-346,-415,8158,-3,-1,1,-2.91,-2.67,7.55
-364,-425,8135,-2,0,1,-2.94,-2.68,7.52
-395,-433,8133,-1,0,1,-2.96,-2.70,7.50
-421,-442,8137,-1,-1,0,-2.96,-2.70,7.49
-424,-445,8165,0,-3,0,-2.97,-2.68,7.49
-395,-436,8187,-1,-4,-1,-2.97,-2.63,7.49
-352,-427,8198,-1,-5,0,-2.98,-2.56,7.49
-299,-417,8195,-1,-6,0,-2.98,-2.48,7.48
-239,-397,8211,0,-6,2,-2.97,-2.39,7.45
-184,-383,8254,0,-5,3,-2.96,-2.31,7.41
-166,-372,8301,0,-2,4,-2.94,-2.26,7.36
-196,-364,8326,-1,0,5,-2.94,-2.26,7.28
-257,-350,8325,-2,1,5,-2.95,-2.28,7.20
-337,-347,8302,-3,0,4,-2.98,-2.31,7.13
-409,-349,8271,-3,-1,3,-3.01,-2.32,7.07
-447,-353,8262,-2,0,2,-3.03,-2.34,7.03
-441,-358,8269,-2,4,1,-3.04,-2.40,7.01
-410,-368,8292,-1,11,-1,-3.05,-2.54,7.00
-384,-368,8321,-1,23,-2,-3.04,-2.82,7.02
-363,-377,8340,0,40,-5,-3.04,-3.30,7.08
-370,-391,8346,2,67,-9,-3.02,-4.12,7.19
-466,-411,8321,5,95,-15,-2.98,-5.36,7.40
-617,-420,8271,6,116,-22,-2.93,-6.91,7.70
-766,-420,8222,7,127,-27,-2.89,-8.65,8.10
-838,-418,8186,8,138,-31,-2.86,-10.51,8.59
-892,-399,8182,10,155,-33,-2.84,-12.56,9.13
-1000,-394,8217,12,181,-34,-2.80,-14.93,9.74
-1185,-377,8299,12,211,-36,-2.80,-17.71,10.43
-1459,-379,8367,8,239,-41,-2.90,-20.89,11.24
-1729,-376,8292,0,260,-44,-3.18,-24.37,12.16
-1983,-395,8000,-8,271,-45,-3.67,-28.04,13.14
-2192,-442,7489,-13,268,-41,-4.32,-31.72,14.14
-2416,-497,6929,-12,258,-32,-5.01,-35.29,15.11
-2692,-552,6417,-7,245,-20,-5.62,-38.70,16.04
-3071,-563,6026,-4,235,-10,-6.11,-41.97,16.96
-3479,-550,5799,-2,231,-4,-6.54,-45.18,17.92
-3836,-531,5698,-3,240,-4,-7.03,-48.44,19.03
-4213,-516,5644,-10,249,-4,-7.70,-51.82,20.33
-4622,-479,5565,-21,248,-2,-8.64,-55.21,21.69
-5136,-383,5370,-36,228,2,-9.79,-58.42,22.90
-5674,-263,5035,-49,194,7,-11.09,-61.23,23.71
-6113,-112,4568,-59,162,9,-12.44,-63.59,24.04
-6432,-45,3995,-63,142,8,-13.92,-65.66,24.02
-6713,-73,3273,-63,129,6,-15.60,-67.55,23.84
-6966,-209,2480,-58,114,7,-17.40,-69.28,23.59
-7138,-349,1823,-45,100,7,-19.15,-70.83,23.50
-7276,-535,1408,-32,92,8,-20.79,-72.22,23.75
-7428,-677,1262,-22,92,7,-22.50,-73.54,24.49
-7721,-764,1283,-21,88,9,-24.24,-74.80,25.44
-8161,-836,1295,-25,70,10,-25.87,-75.85,25.99
-8637,-897,1246,-30,37,11,-26.95,-76.55,25.59
-9023,-937,1181,-31,2,9,-27.23,-76.80,24.05
-9335,-978,1065,-27,-29,8,-26.74,-76.65,21.86
-9667,-1039,944,-20,-57,8,-25.50,-76.16,19.49
-10040,-1072,910,-9,-89,7,-23.63,-75.26,17.36
-10426,-1055,1074,2,-134,5,-21.13,-73.81,15.48
-10591,-984,1479,7,-186,3,-18.30,-71.61,13.66
-10335,-1014,2092,9,-207,-3,-15.84,-68.90,12.19
-9828,-1033,2810,11,-209,-8,-14.08,-66.01,11.17
-9215,-1033,3491,9,-208,-8,-12.72,-63.09,10.41
-8638,-1039,4112,5,-222,-1,-11.50,-60.02,9.60
-8156,-1008,4628,-1,-253,9,-10.28,-56.60,8.63
-7813,-942,5007,-8,-296,18,-9.08,-52.65,7.48
-7467,-920,5363,-12,-338,23,-8.02,-48.13,6.29
-7030,-874,5742,-14,-362,24,-7.17,-43.19,5.24
-6432,-895,6191,-15,-359,21,-6.57,-38.17,4.39
-5759,-892,6693,-14,-320,17,-6.21,-33.53,3.75
-5231,-918,7074,-15,-270,12,-6.03,-29.55,3.29
-4908,-969,7272,-12,-219,4,-5.98,-26.32,3.01
-4802,-966,7282,-7,-181,-7,-6.00,-23.72,2.93
-4762,-966,7164,-1,-162,-19,-6.03,-21.48,3.08
-4634,-951,7020,3,-160,-30,-6.06,-19.32,3.42
-4246,-919,6927,7,-169,-38,-6.06,-17.04,3.90
-3661,-881,6878,7,-183,-38,-6.03,-14.53,4.41
-2962,-878,6860,6,-199,-31,-5.98,-11.77,4.84
-2202,-910,6895,6,-200,-22,-5.90,-8.89,5.15
-1530,-944,7000,8,-180,-15,-5.80,-6.22,5.36
-1061,-952,7192,12,-142,-12,-5.64,-4.04,5.53
-866,-920,7374,13,-102,-13,-5.46,-2.44,5.70
-914,-867,7407,10,-74,-17,-5.31,-1.33,5.91
-1023,-822,7319,9,-61,-23,-5.18,-0.49,6.20
-1026,-768,7220,13,-57,-29,-5.01,0.27,6.58
-871,-714,7179,17,-61,-32,-4.78,1.10,7.01
-571,-662,7249,18,-68,-30,-4.51,2.03,7.42
-206,-610,7437,17,-69,-25,-4.23,3.04,7.78
147,-569,7682,15,-63,-19,-3.99,3.98,8.06
434,-550,7890,12,-49,-15,-3.78,4.76,8.27
632,-541,8010,10,-32,-13,-3.62,5.30,8.45
753,-532,8010,9,-17,-11,-3.48,5.62,8.60
813,-522,7981,10,-7,-10,-3.32,5.76,8.73
-496,-231,8155,0,-1,0,-1.65,-3.64,9.66
-475,-220,8169,1,0,1,-1.64,-3.63,9.64
-479,-203,8195,1,0,2,-1.61,-3.63,9.60
-507,-188,8232,1,-1,2,-1.58,-3.64,9.57
-545,-169,8274,1,-1,2,-1.55,-3.63,9.53
-580,-161,8318,0,-2,1,-1.53,-3.63,9.51
-609,-159,8339,-1,-2,0,-1.52,-3.61,9.50
-618,-155,8337,-1,-3,-1,-1.52,-3.60,9.50
-606,-155,8315,-2,-3,-2,-1.54,-3.57,9.51
-571,-158,8277,-2,-3,-2,-1.55,-3.53,9.53
-528,-166,8240,-1,-3,-1,-1.56,-3.50,9.54
-486,-186,8228,0,-3,-1,-1.56,-3.46,9.55
-439,-197,8227,0,-3,0,-1.56,-3.41,9.55
-398,-208,8224,-1,-2,0,-1.56,-3.38,9.54
-362,-224,8230,-1,1,0,-1.56,-3.38,9.53
-346,-237,8217,-1,5,1,-1.57,-3.43,9.51
-366,-260,8204,-2,9,1,-1.59,-3.54,9.50
-408,-267,8191,-1,15,-1,-1.60,-3.73,9.50
-454,-273,8176,0,25,-3,-1.60,-4.04,9.52
-500,-303,8152,1,43,-7,-1.60,-4.57,9.62
-587,-333,8082,3,67,-14,-1.58,-5.43,9.80
-696,-362,7974,6,87,-21,-1.54,-6.59,10.08
-740,-391,7891,10,103,-27,-1.47,-7.98,10.48
-710,-411,7900,13,118,-30,-1.38,-9.55,10.96
-636,-402,8025,13,131,-29,-1.29,-11.29,11.46
-585,-386,8240,10,148,-27,-1.23,-13.21,11.96
-632,-361,8445,3,165,-24,-1.26,-15.37,12.43
-751,-360,8589,-6,185,-23,-1.43,-17.81,12.89
-876,-347,8646,-13,215,-24,-1.73,-20.60,13.38
-1031,-325,8579,-19,254,-27,-2.17,-23.91,13.97
-1228,-333,8348,-22,297,-31,-2.74,-27.80,14.72
-1453,-341,7956,-26,329,-33,-3.49,-32.18,15.64
-1659,-313,7477,-31,342,-28,-4.39,-36.81,16.67
-1785,-278,6977,-36,341,-18,-5.43,-41.45,17.71
-1992,-144,6527,-43,329,1,-6.46,-45.96,18.61
-2410,-6,6127,-52,310,22,-7.40,-50.29,19.21
-3046,127,5640,-67,280,39,-8.24,-54.30,19.35
-3823,271,4979,-83,244,52,-9.00,-57.92,18.82
-4684,434,4140,-90,207,60,-9.56,-61.11,17.65
-5594,452,3201,-87,174,60,-9.89,-63.92,16.00
-6477,356,2263,-75,148,56,-10.01,-66.37,14.19
-7142,219,1514,-58,139,47,-10.08,-68.65,12.64
-7597,157,1012,-41,140,39,-10.13,-70.88,11.62
-7972,141,704,-27,136,36,-10.03,-73.05,11.09
-8384,146,513,-19,121,37,-9.56,-75.02,10.81
-8822,120,396,-15,95,35,-8.67,-76.66,10.63
-9194,45,355,-10,66,31,-7.44,-77.87,10.42
-9436,-57,336,-5,40,26,-6.09,-78.65,10.27
-9565,-146,369,2,23,23,-4.64,-79.15,10.34
-9668,-199,533,10,13,20,-3.11,-79.44,10.93
-9805,-223,783,16,6,16,-1.66,-79.61,11.95
-9993,-205,1031,18,-4,12,-0.42,-79.63,13.09
-10226,-150,1236,17,-24,8,0.54,-79.39,13.95
-10413,-95,1453,18,-50,2,1.06,-78.79,14.40
-10474,-73,1679,18,-79,-5,1.08,-77.80,14.43
-10364,-111,1850,16,-109,-10,0.69,-76.40,14.04
-10076,-166,2017,15,-141,-11,0.21,-74.55,13.36
-9687,-221,2247,17,-174,-9,-0.04,-72.24,12.56
-9281,-205,2658,18,-203,-4,-0.03,-69.48,11.71
-9011,-116,3230,14,-231,-1,0.15,-66.29,10.73
-8840,-112,3752,3,-255,0,0.25,-62.74,9.61
-8710,-121,4121,-7,-271,-5,0.06,-58.98,8.51
-8459,-98,4362,-13,-286,-14,-0.33,-55.04,7.58
-8039,-77,4487,-15,-304,-21,-0.82,-50.88,6.90
-7404,-109,4593,-16,-321,-23,-1.29,-46.46,6.38
-6627,-102,4770,-15,-328,-20,-1.66,-41.89,6.00
-5811,-108,5107,-13,-325,-14,-1.90,-37.29,5.68
-5102,-115,5558,-12,-308,-7,-2.02,-32.87,5.39
-4621,-139,5982,-14,-290,-2,-2.13,-28.70,5.09
-4319,-198,6345,-16,-267,-1,-2.28,-24.87,4.81
-4069,-227,6689,-15,-239,-8,-2.46,-21.44,4.68
-3774,-266,6968,-13,-209,-16,-2.66,-18.43,4.71
-3424,-299,7104,-13,-181,-23,-2.89,-15.80,4.89
-3095,-338,7085,-11,-167,-27,-3.10,-13.44,5.15
-2847,-355,6996,-6,-171,-27,-3.25,-11.11,5.45
-2591,-370,6956,-2,-195,-26,-3.33,-8.51,5.76
-2112,-397,7063,-1,-213,-23,-3.36,-5.59,6.04
-1405,-424,7318,-2,-207,-22,-3.39,-2.62,6.32
-558,-450,7655,-1,-169,-22,-3.41,-0.01,6.61
106,-469,7933,-2,-112,-20,-3.42,1.86,6.90
477,-525,8103,-3,-62,-18,-3.45,2.98,7.16
602,-562,8113,-4,-31,-18,-3.50,3.55,7.41
605,-588,7991,-5,-20,-19,-3.56,3.88,7.67
624,-591,7869,-3,-23,-17,-3.59,4.19,7.92
688,-584,7758,0,-28,-14,-3.59,4.58,8.13
760,-578,7699,2,-36,-10,-3.55,5.07,8.29
828,-562,7717,4,-42,-6,-3.49,5.66,8.38
931,-550,7808,4,-40,-2,-3.43,6.23,8.41
1020,-533,7943,3,-30,0,-3.37,6.70,8.41
1053,-518,8081,2,-15,1,-3.34,6.97,8.39
1055,-492,8197,0,2,-2,-3.32,7.00,8.40
1064,-469,8253,-1,16,-4,-3.31,6.83,8.44
1057,-442,8226,-4,26,-5,-3.33,6.50,8.49
993,-439,8118,-4,29,-4,-3.37,6.09,8.54
906,-436,7964,-2,28,-4,-3.39,5.69,8.58
827,-459,7858,2,24,-5,-3.37,5.33,8.64
768,-484,7828,4,22,-6,-3.31,5.01,8.70
730,-497,7857,4,21,-6,-3.24,4.71,8.76
709,-502,7904,4,21,-7,-3.18,4.41,8.85
-262,-407,8164,-1,-1,-2,-3.01,-2.58,10.05
-249,-409,8174,-1,-2,-1,-3.02,-2.54,10.05
-254,-412,8197,-1,-3,-1,-3.02,-2.50,10.06
-262,-414,8220,-1,-4,-1,-3.03,-2.46,10.06
-261,-403,8238,-2,-4,-1,-3.04,-2.41,10.06
-253,-399,8237,-2,-3,0,-3.06,-2.36,10.06
-249,-385,8220,-2,-2,1,-3.08,-2.32,10.05
-260,-381,8213,-2,-2,1,-3.10,-2.30,10.03
-292,-373,8211,-1,-3,1,-3.10,-2.28,10.00
-332,-359,8224,-1,-3,2,-3.11,-2.25,9.97
-378,-342,8237,-1,-2,1,-3.10,-2.23,9.94
-433,-340,8233,-2,-3,1,-3.12,-2.22,9.92
-473,-349,8230,-2,-3,0,-3.14,-2.20,9.90
-502,-365,8203,-3,-4,0,-3.16,-2.17,9.90
-513,-384,8145,-4,-5,-1,-3.21,-2.13,9.90
-509,-397,8072,-3,-5,-1,-3.24,-2.07,9.91
-496,-417,7999,-2,-6,-2,-3.27,-2.01,9.92
-449,-422,7962,-1,-5,-1,-3.28,-1.94,9.94
-364,-427,7978,1,-2,-1,-3.27,-1.90,9.95
-277,-428,8026,1,3,0,-3.25,-1.92,9.95
-202,-440,8110,1,11,0,-3.23,-2.03,9.94
-146,-441,8187,-1,23,0,-3.23,-2.29,9.93
-144,-458,8227,-2,36,-1,-3.25,-2.73,9.94
-205,-462,8210,-2,50,-4,-3.28,-3.38,9.98
-325,-471,8123,-1,67,-9,-3.30,-4.26,10.09
-486,-481,8029,1,79,-15,-3.31,-5.32,10.29
-594,-466,8008,5,88,-21,-3.29,-6.52,10.59
-644,-432,8088,6,93,-24,-3.24,-7.79,10.96
-660,-379,8286,6,102,-24,-3.20,-9.13,11.35
-731,-326,8546,3,113,-24,-3.19,-10.62,11.75
-856,-272,8778,-2,123,-24,-3.25,-12.24,12.15
-1001,-239,8920,-9,134,-25,-3.43,-14.02,12.56
-1164,-231,8895,-16,141,-24,-3.73,-15.91,12.96
-1352,-268,8708,-20,143,-21,-4.12,-17.85,13.33
-1587,-305,8425,-22,137,-17,-4.53,-19.75,13.63
-1890,-353,8105,-23,123,-12,-4.96,-21.49,13.86
-2214,-404,7805,-23,104,-7,-5.38,-23.01,14.00
-2501,-466,7539,-23,88,-4,-5.77,-24.30,14.06
-2708,-531,7351,-22,84,-3,-6.15,-25.48,14.10
-2875,-599,7267,-19,92,-4,-6.52,-26.72,14.17
-3012,-660,7280,-19,107,-7,-6.90,-28.13,14.30
-3147,-689,7297,-21,125,-9,-7.35,-29.76,14.51
-3304,-711,7219,-25,139,-11,-7.89,-31.60,14.76
-3510,-720,7013,-27,147,-11,-8.52,-33.58,15.02
-3753,-725,6715,-26,147,-9,-9.18,-35.60,15.28
-4010,-734,6361,-24,144,-8,-9.83,-37.61,15.55
-4255,-774,5976,-20,138,-6,-10.45,-39.57,15.85
-4450,-839,5639,-16,133,-3,-11.02,-41.45,16.16
-4585,-934,5398,-10,133,0,-11.53,-43.30,16.53
-4671,-1012,5270,-6,142,2,-12.00,-45.23,16.99
-4733,-1064,5210,-5,158,4,-12.49,-47.33,17.58
-4834,-1122,5108,-5,178,5,-13.08,-49.69,18.31
-5018,-1180,4906,-7,195,6,-13.85,-52.31,19.23
-5285,-1179,4622,-7,202,8,-14.77,-55.08,20.34
-5698,-1125,4307,-7,192,13,-15.71,-57.80,21.56
-6185,-1067,3983,-8,167,18,-16.54,-60.27,22.76
-6665,-1010,3634,-10,131,21,-17.20,-62.30,23.73
-7009,-1002,3337,-8,97,24,-17.58,-63.89,24.44
-7228,-1026,3146,-4,79,26,-17.68,-65.16,25.02
-7369,-1076,3090,0,79,27,-17.66,-66.34,25.69
-7483,-1051,3196,2,90,25,-17.70,-67.62,26.67
-7658,-993,3350,-1,98,25,-17.86,-68.99,27.88
-7922,-932,3447,-9,93,26,-18.05,-70.33,28.94
-8277,-859,3446,-17,75,28,-18.11,-71.50,29.56
-8670,-804,3242,-23,52,29,-17.92,-72.40,29.59
-8987,-811,2888,-23,31,25,-17.58,-73.03,29.16
-9195,-853,2538,-14,18,21,-17.18,-73.47,28.76
-9303,-889,2319,-4,9,17,-16.70,-73.75,28.59
-9360,-890,2308,3,2,15,-16.07,-73.91,28.60
-9453,-865,2476,5,-9,13,-15.27,-73.88,28.51
-9568,-838,2733,4,-25,12,-14.35,-73.63,28.05
-9638,-829,2934,-1,-40,7,-13.49,-73.13,27.19
-9633,-847,3013,-4,-57,3,-12.79,-72.41,26.00
-9542,-881,2964,-3,-76,-1,-12.23,-71.45,24.66
-9420,-892,2871,-1,-105,-1,-11.53,-70.14,23.14
-9302,-866,2841,1,-149,3,-10.52,-68.30,21.34
-9076,-821,2949,1,-198,8,-9.25,-65.78,19.22
-8712,-781,3263,1,-230,12,-7.97,-62.72,17.13
-8243,-748,3702,2,-236,14,-6.80,-59.44,15.32
-7811,-711,4146,1,-219,15,-5.89,-56.29,13.89
-7443,-713,4514,2,-185,13,-5.21,-53.57,12.84
-7248,-707,4702,3,-152,7,-4.76,-51.34,12.15
-7224,-690,4684,6,-145,3,-4.44,-49.37,11.68
-7229,-643,4715,12,-164,1,-4.09,-47.24,11.34
-7117,-521,4941,15,-199,1,-3.66,-44.67,11.02
-6849,-398,5354,11,-237,4,-3.22,-41.53,10.59
-6401,-292,5902,1,-267,10,-2.88,-37.90,9.96
-5783,-272,6520,-8,-270,15,-2.66,-34.06,9.24
-5159,-261,7076,-16,-234,17,-2.59,-30.57,8.54
-4746,-277,7410,-21,-178,14,-2.66,-27.82,7.97
-4654,-322,7366,-22,-126,5,-2.86,-25.90,7.57
-4771,-385,7006,-17,-97,-8,-3.11,-24.55,7.42
-4834,-429,6552,-6,-93,-20,-3.32,-23.38,7.53
-4726,-442,6197,7,-108,-27,-3.38,-22.05,7.82
-4434,-420,6057,15,-135,-27,-3.31,-20.35,8.17
-3967,-390,6226,17,-162,-23,-3.13,-18.21,8.48
-3278,-390,6682,14,-181,-19,-2.95,-15.71,8.70
-2402,-391,7261,6,-171,-13,-2.86,-13.16,8.83
-1659,-370,7724,-5,-139,-4,-2.87,-10.97,8.85
-571,-453,8187,-2,-2,-5,-3.25,-3.20,9.91
-544,-453,8188,-2,-2,-5,-3.27,-3.18,9.97
-521,-452,8175,-2,-2,-5,-3.30,-3.16,10.03
-492,-448,8146,-3,-4,-5,-3.33,-3.12,10.10
-453,-430,8096,-2,-4,-6,-3.36,-3.05,10.17
-382,-417,8056,-1,-5,-6,-3.37,-2.98,10.25
-300,-400,8061,1,-5,-5,-3.36,-2.90,10.32
-219,-380,8099,1,-5,-4,-3.34,-2.81,10.38
-140,-361,8154,1,-4,-3,-3.31,-2.74,10.41
