aX,aY,aZ,gX,gY,gZ,yaw,pitch,roll
5280,32,6028,-4,-164,-14,0.22,47.90,2.95
5359,49,5646,-8,-174,-13,0.36,50.28,3.39
5457,41,5226,-8,-182,-14,0.51,52.81,3.91
5613,10,4804,-6,-185,-16,0.73,55.41,4.50
5815,-3,4415,-3,-180,-18,1.09,57.97,5.14
6057,34,4099,1,-172,-19,1.62,60.43,5.79
6275,115,3813,3,-158,-21,2.34,62.70,6.44
6397,242,3579,3,-150,-24,3.29,64.81,7.16
6510,333,3316,-1,-147,-28,4.48,66.86,8.14
6638,387,2997,-6,-146,-32,5.99,68.87,9.47
6831,418,2640,-9,-150,-35,7.88,70.92,11.30
7106,447,2264,-9,-149,-36,10.32,72.95,13.57
7422,452,1923,-7,-140,-36,13.40,74.86,16.21
7731,438,1658,-3,-124,-36,17.13,76.53,19.10
8035,424,1488,0,-106,-35,21.37,77.87,22.08
8341,418,1370,0,-86,-34,25.94,78.88,25.13
8673,381,1280,-2,-69,-33,30.59,79.60,28.28
9045,315,1169,-5,-57,-31,34.97,80.11,31.59
9400,302,995,-7,-46,-23,38.81,80.50,35.01
9631,352,795,-7,-37,-13,41.89,80.84,38.15
9745,397,624,-4,-31,-2,44.04,81.19,40.82
9788,459,490,-1,-21,7,45.29,81.53,42.69
9801,514,423,1,-5,11,45.33,81.77,43.36
9790,588,426,4,12,14,43.99,81.86,42.38
9738,687,510,5,30,17,41.25,81.78,40.01
9616,797,610,3,45,20,37.37,81.50,36.77
9433,896,713,-1,56,21,33.04,81.05,33.40
9262,969,794,-5,64,20,28.81,80.44,30.47
9169,983,858,-7,73,20,24.85,79.69,27.87
9166,947,894,-6,84,20,21.15,78.77,25.31
9212,901,968,-3,97,22,17.70,77.66,22.67
9244,864,1097,0,111,25,14.51,76.34,20.05
9237,828,1317,1,127,29,11.60,74.78,17.48
9125,823,1619,2,147,33,8.92,72.92,15.03
8905,840,1926,-1,166,35,6.60,70.74,12.89
8563,890,2121,-7,181,35,4.64,68.32,11.19
8098,956,2224,-15,183,32,3.08,65.80,10.04
7592,1036,2260,-22,169,27,1.87,63.41,9.37
7153,1053,2295,-24,153,23,0.93,61.26,8.98
6833,969,2332,-21,143,20,0.19,59.26,8.67
6649,836,2404,-16,130,15,-0.36,57.43,8.38
6617,651,2565,-10,115,12,-0.74,55.83,8.09
6689,481,2840,-3,107,16,-1.07,54.37,7.68
6743,319,3240,4,111,23,-1.39,52.87,7.07
6686,186,3743,10,126,28,-1.69,51.18,6.28
6487,121,4283,13,147,28,-1.92,49.17,5.41
6161,147,4716,9,168,24,-2.05,46.82,4.67
-1642,-324,8017,1,-3,0,-2.12,-11.35,2.81
-1644,-306,8046,1,-3,0,-2.10,-11.32,2.81
-1649,-282,8093,1,-3,0,-2.08,-11.28,2.81
-1652,-262,8139,1,-3,0,-2.06,-11.24,2.80
-1654,-242,8173,0,-2,-1,-2.05,-11.22,2.81
-1655,-233,8196,-1,-1,-1,-2.04,-11.21,2.82
-1653,-228,8194,-2,-1,-2,-2.06,-11.21,2.83
-1646,-219,8180,-3,-1,-2,-2.09,-11.21,2.84
-1642,-222,8148,-3,-2,-2,-2.11,-11.19,2.85
-1636,-234,8104,-3,-2,-1,-2.14,-11.17,2.86
-1626,-246,8084,-2,-2,-1,-2.16,-11.14,2.86
-1626,-265,8071,-1,-2,-1,-2.18,-11.12,2.86
-1627,-286,8059,0,-3,0,-2.18,-11.09,2.86
-1635,-300,8061,0,-3,-1,-2.16,-11.07,2.86
-1629,-313,8071,0,-3,-1,-2.15,-11.04,2.87
-1608,-312,8068,0,-2,-1,-2.15,-11.02,2.88
-1603,-312,8073,0,0,-1,-2.15,-11.02,2.89
-1602,-321,8080,0,0,-1,-2.15,-11.03,2.90
-1594,-325,8084,0,-1,-1,-2.14,-11.03,2.91
-1586,-322,8097,0,-1,0,-2.14,-11.01,2.91
-1582,-314,8100,0,-2,0,-2.13,-10.99,2.91
-1587,-311,8104,0,-2,0,-2.13,-10.96,2.90
-1590,-308,8105,0,-3,0,-2.12,-10.94,2.89
-1592,-302,8099,0,-2,0,-2.12,-10.92,2.88
-1616,-305,8087,-1,-1,0,-2.11,-10.91,2.87
-1650,-315,8074,-1,-2,0,-2.12,-10.90,2.87
-1683,-324,8042,-1,-3,-1,-2.13,-10.89,2.87
-1717,-338,7996,-2,-5,-1,-2.15,-10.85,2.86
-1737,-367,7958,-2,-7,-1,-2.17,-10.78,2.87
-1736,-399,7935,-2,-10,-1,-2.20,-10.67,2.88
-1711,-422,7913,-2,-13,0,-2.23,-10.51,2.87
-1673,-440,7907,-2,-19,1,-2.25,-10.29,2.84
-1646,-438,7900,-3,-26,2,-2.28,-9.96,2.80
-1625,-437,7886,-4,-35,4,-2.31,-9.53,2.73
-1609,-421,7862,-5,-47,5,-2.35,-8.94,2.64
-1572,-405,7838,-5,-60,7,-2.39,-8.18,2.53
-1515,-364,7827,-4,-69,8,-2.43,-7.27,2.41
-1466,-313,7857,-2,-77,8,-2.43,-6.25,2.28
-1420,-269,7905,0,-85,7,-2.40,-5.14,2.16
-1373,-210,7957,2,-92,6,-2.34,-3.92,2.07
-1328,-190,8026,3,-101,5,-2.28,-2.60,1.99
-1228,-194,8095,3,-110,3,-2.22,-1.14,1.92
-1075,-158,8112,0,-118,2,-2.19,0.43,1.87
-912,-152,8136,-1,-126,2,-2.19,2.10,1.85
-773,-144,8162,-2,-134,1,-2.20,3.89,1.83
-606,-134,8204,-2,-144,-1,-2.21,5.81,1.84
-381,-147,8171,-3,-156,-4,-2.23,7.89,1.88
-107,-143,8058,-7,-167,-6,-2.31,10.15,1.97
163,-168,7900,-8,-176,-8,-2.40,12.54,2.09
468,-204,7742,-7,-191,-10,-2.48,15.11,2.27
851,-230,7545,-5,-205,-12,-2.54,17.90,2.47
1270,-245,7286,-5,-214,-12,-2.60,20.85,2.71
1749,-313,7056,-5,-229,-13,-2.66,24.00,2.97
2366,-425,6851,-3,-233,-13,-2.71,27.29,3.26
3019,-538,6703,2,-221,-12,-2.71,30.48,3.53
3606,-612,6575,7,-202,-11,-2.66,33.43,3.74
4073,-615,6480,10,-188,-11,-2.53,36.15,3.92
4435,-555,6385,9,-184,-9,-2.40,38.76,4.07
4717,-459,6251,5,-185,-6,-2.32,41.36,4.23
4949,-375,6066,1,-189,-5,-2.33,44.01,4.46
5161,-298,5839,-2,-188,-7,-2.36,46.66,4.77
5344,-202,5591,-2,-182,-10,-2.34,49.23,5.16
5506,-93,5302,-3,-179,-14,-2.26,51.75,5.66
5668,-21,5007,-4,-179,-17,-2.11,54.27,6.28
5824,-14,4669,-6,-179,-19,-1.92,56.79,7.06
5986,-27,4262,-8,-179,-21,-1.70,59.32,8.00
6140,-63,3796,-10,-181,-22,-1.42,61.90,9.17
6301,-89,3321,-10,-190,-22,-1.10,64.58,10.63
6513,-74,2908,-9,-196,-21,-0.67,67.36,12.42
6756,-16,2616,-6,-190,-20,-0.07,70.10,14.48
6981,61,2448,-2,-173,-22,0.85,72.62,16.79
7153,156,2310,0,-149,-26,2.27,74.79,19.33
7235,196,2155,-3,-126,-32,4.35,76.60,22.22
7307,216,1981,-9,-119,-38,7.26,78.21,25.93
7469,228,1730,-14,-115,-40,11.24,79.73,30.81
7656,226,1441,-17,-112,-39,16.44,81.16,36.92
7855,231,1122,-16,-106,-37,23.17,82.43,44.24
8020,259,813,-14,-97,-35,31.81,83.47,52.45
8184,308,537,-13,-89,-33,42.39,84.25,61.32
8361,399,309,-12,-81,-30,54.50,84.74,70.35
8496,509,138,-10,-73,-27,66.87,84.93,79.02
8600,588,7,-9,-64,-26,78.20,84.87,86.83
8692,654,-85,-8,-53,-25,87.22,84.63,93.38
8770,720,-170,-9,-44,-24,93.81,95.72,98.52
8861,772,-237,-9,-36,-22,98.56,96.09,102.58
8927,822,-310,-9,-24,-19,101.53,96.42,105.34
9008,832,-375,-7,-12,-17,102.84,96.70,106.89
9176,798,-403,-5,5,-16,102.43,96.90,106.99
9406,712,-397,-2,25,-14,100.03,97.00,105.34
9625,653,-389,-1,44,-10,95.46,97.03,101.69
9793,674,-410,-1,57,-4,89.43,82.97,96.52
9848,720,-477,-1,63,4,82.60,82.97,90.49
9770,781,-553,0,64,14,75.49,82.99,84.18
9634,852,-602,3,63,22,68.34,83.01,77.96
9486,917,-574,8,64,29,60.91,83.00,71.72
9309,999,-426,14,70,33,52.93,82.88,64.92
9089,1097,-122,17,81,35,44.39,82.51,57.29
8827,1181,337,18,98,33,35.95,81.78,49.11
8529,1248,877,14,119,29,28.38,80.58,41.01
-1413,-90,8074,2,-1,2,-1.14,-10.01,1.27
-1432,-77,8097,1,0,1,-1.11,-10.02,1.24
-1455,-76,8110,1,1,1,-1.07,-10.04,1.23
-1475,-78,8113,1,1,0,-1.04,-10.07,1.22
-1488,-72,8117,1,0,0,-1.01,-10.09,1.22
-1492,-72,8114,2,0,0,-0.97,-10.10,1.21
-1490,-75,8115,2,0,0,-0.94,-10.10,1.21
-1489,-71,8100,2,0,0,-0.90,-10.10,1.20
-1487,-72,8103,2,0,0,-0.86,-10.11,1.20
-1485,-78,8123,3,0,0,-0.81,-10.12,1.20
-1489,-81,8146,3,-1,0,-0.76,-10.12,1.21
-1490,-94,8173,3,-2,0,-0.71,-10.11,1.21
-1489,-101,8187,2,-2,0,-0.68,-10.08,1.21
-1484,-111,8192,1,-2,0,-0.65,-10.06,1.21
-1484,-115,8192,1,-2,0,-0.63,-10.04,1.21
-1482,-127,8199,1,-2,-1,-0.61,-10.02,1.22
-1483,-146,8198,1,-1,-1,-0.59,-10.02,1.23
-1480,-167,8187,1,-1,-1,-0.58,-10.00,1.25
-1474,-184,8170,1,-2,-1,-0.56,-9.99,1.26
-1461,-202,8158,1,-4,0,-0.54,-9.95,1.26
-1455,-213,8145,1,-4,1,-0.53,-9.90,1.25
-1458,-220,8134,1,-5,1,-0.52,-9.84,1.23
-1466,-218,8125,1,-5,2,-0.50,-9.78,1.21
-1499,-220,8124,1,-7,2,-0.49,-9.70,1.18
-1557,-213,8141,0,-12,2,-0.48,-9.58,1.15
-1622,-172,8171,-1,-19,1,-0.48,-9.37,1.12
-1656,-127,8195,-4,-28,1,-0.51,-9.04,1.09
-1664,-94,8214,-7,-36,1,-0.59,-8.60,1.06
-1625,-81,8223,-9,-43,1,-0.69,-8.05,1.02
-1563,-74,8237,-9,-45,1,-0.80,-7.45,0.99
-1497,-59,8237,-7,-43,0,-0.89,-6.86,0.96
-1470,-37,8237,-5,-39,-2,-0.96,-6.33,0.97
-1488,-7,8196,-3,-37,-4,-0.98,-5.84,1.00
-1553,38,8074,-1,-40,-7,-0.99,-5.35,1.07
-1649,32,7924,-1,-50,-10,-0.99,-4.75,1.19
-1711,22,7817,1,-64,-13,-0.99,-3.98,1.35
-1726,36,7834,2,-81,-14,-0.95,-2.99,1.54
-1691,96,7922,3,-97,-15,-0.89,-1.76,1.74
-1612,194,8070,1,-113,-16,-0.84,-0.31,1.96
-1474,266,8198,-3,-128,-19,-0.83,1.35,2.20
-1268,306,8290,-9,-141,-22,-0.90,3.21,2.50
-980,272,8349,-13,-150,-25,-1.02,5.22,2.84
-666,210,8337,-15,-156,-27,-1.17,7.33,3.25
-392,181,8277,-17,-171,-28,-1.33,9.61,3.68
-138,170,8076,-20,-198,-27,-1.51,12.23,4.14
162,108,7779,-28,-238,-26,-1.78,15.37,4.64
580,36,7327,-35,-278,-24,-2.17,19.09,5.21
1143,-94,6776,-38,-311,-22,-2.65,23.34,5.87
1935,-350,6213,-33,-326,-21,-3.13,27.93,6.62
2900,-525,5770,-20,-316,-21,-3.49,32.52,7.42
3846,-601,5493,-1,-282,-23,-3.58,36.75,8.16
4594,-643,5454,17,-251,-26,-3.33,40.48,8.80
5104,-599,5525,27,-229,-26,-2.83,43.82,9.31
5410,-413,5594,26,-226,-21,-2.27,47.01,9.77
5544,-255,5524,17,-236,-18,-1.81,50.25,10.34
5702,-200,5267,5,-255,-14,-1.54,53.74,11.22
5975,-145,4848,-1,-266,-10,-1.45,57.45,12.43
6215,-192,4436,-3,-269,-8,-1.44,61.23,14.00
6495,-208,4107,-7,-274,-8,-1.54,65.07,16.14
6756,-207,3771,-17,-267,-8,-1.76,68.85,19.19
6905,-185,3420,-26,-251,-11,-2.07,72.42,23.57
6974,-97,3010,-34,-232,-17,-2.21,75.73,29.65
6998,7,2480,-40,-208,-26,-1.75,78.74,37.68
7039,105,1891,-40,-186,-36,0.26,81.45,47.60
7235,194,1193,-37,-166,-43,5.33,83.87,58.89
7533,165,465,-32,-152,-44,16.64,85.99,70.83
7912,71,-172,-24,-148,-40,45.58,87.63,82.98
8281,-5,-674,-18,-142,-33,101.92,92.20,94.50
8501,-81,-1042,-14,-133,-26,134.28,93.49,104.50
8556,-66,-1283,-13,-126,-19,147.30,95.10,112.88
8466,14,-1428,-14,-115,-17,153.46,96.70,119.55
8300,126,-1508,-15,-97,-19,156.41,98.12,124.47
8189,247,-1575,-16,-72,-26,157.10,99.29,127.80
8228,324,-1691,-16,-49,-32,156.42,100.18,129.98
8421,407,-1816,-12,-30,-33,155.13,100.83,131.37
8634,494,-1881,-7,-18,-30,153.74,101.29,132.35
8831,586,-1891,-4,-6,-26,152.38,101.57,132.91
9005,648,-1864,-3,10,-23,150.76,101.66,132.96
9169,628,-1856,-2,27,-23,148.70,101.53,132.43
9274,605,-1868,-1,41,-20,146.21,101.22,131.31
9338,626,-1900,0,41,-12,143.84,100.85,130.00
9375,667,-1949,2,39,-1,142.05,100.45,128.62
9367,724,-1960,5,39,11,140.92,99.97,127.15
9367,796,-1914,10,45,19,140.04,99.38,125.42
9336,892,-1756,15,60,23,138.59,98.59,123.01
9263,1013,-1449,19,80,24,135.53,97.60,119.50
9136,1148,-1014,20,106,23,128.80,96.42,114.07
8917,1248,-583,17,132,18,115.08,95.25,105.97
8671,1297,-281,8,149,11,91.86,94.60,95.38
8463,1307,-109,-2,151,5,66.30,85.04,83.96
8366,1254,-65,-10,143,4,48.20,83.96,73.77
8368,1145,-74,-11,131,8,36.88,82.65,65.50
8448,986,-56,-6,125,18,28.85,81.32,58.62
8522,878,78,4,128,31,22.17,79.94,52.17
8481,885,340,13,138,41,16.47,78.37,45.75
8222,880,684,15,152,43,11.89,76.50,39.55
7796,891,1076,11,165,38,8.49,74.34,34.10
7303,889,1453,1,169,29,6.19,72.02,29.86
6827,853,1767,-10,164,19,4.67,69.70,26.87
-1733,-21,8234,-1,-2,0,-0.78,-11.17,2.25
-1720,-6,8222,-1,-2,-1,-0.78,-11.15,2.25
-1693,-2,8221,-1,-3,-1,-0.78,-11.13,2.25
-1656,3,8212,-1,-3,-1,-0.79,-11.09,2.26
-1614,1,8200,-1,-3,-2,-0.79,-11.05,2.27
-1577,-4,8187,-1,-2,-2,-0.80,-11.02,2.29
-1546,-8,8168,-1,-2,-2,-0.80,-10.98,2.31
-1524,-18,8149,-1,-3,-2,-0.81,-10.95,2.32
-1498,-36,8113,-1,-4,-1,-0.82,-10.89,2.33
-1485,-64,8100,-2,-5,0,-0.84,-10.84,2.32
-1470,-90,8092,-1,-6,0,-0.85,-10.76,2.32
-1457,-115,8092,-1,-5,0,-0.86,-10.68,2.30
-1448,-139,8082,0,-5,0,-0.86,-10.61,2.29
-1451,-158,8083,0,-6,1,-0.85,-10.54,2.28
-1448,-171,8066,0,-6,1,-0.84,-10.46,2.26
-1455,-175,8073,0,-5,1,-0.83,-10.39,2.24
-1468,-177,8092,1,-5,1,-0.81,-10.33,2.22
-1480,-173,8120,1,-5,1,-0.79,-10.27,2.21
-1490,-162,8150,1,-5,1,-0.77,-10.21,2.19
-1502,-151,8179,1,-6,1,-0.74,-10.14,2.18
-1514,-132,8203,1,-7,1,-0.72,-10.05,2.16
-1523,-124,8223,0,-8,1,-0.71,-9.96,2.15
-1524,-124,8230,-1,-9,0,-0.71,-9.85,2.14
-1518,-132,8233,-2,-10,0,-0.73,-9.72,2.12
-1505,-157,8233,-2,-12,0,-0.75,-9.57,2.12
-1487,-177,8217,-3,-14,1,-0.79,-9.40,2.09
-1480,-191,8185,-3,-16,1,-0.83,-9.19,2.07
-1507,-197,8108,-5,-22,1,-0.88,-8.93,2.03
-1565,-200,7993,-6,-32,1,-0.96,-8.55,2.00
-1627,-199,7817,-7,-45,0,-1.05,-8.00,1.97
-1703,-217,7613,-7,-63,-1,-1.15,-7.25,1.96
-1756,-246,7440,-4,-84,-3,-1.22,-6.21,1.96
-1735,-313,7353,1,-103,-4,-1.23,-4.89,2.01
-1657,-345,7384,6,-119,-4,-1.17,-3.34,2.05
-1499,-355,7525,9,-133,-4,-1.07,-1.57,2.10
-1257,-340,7724,8,-139,-5,-0.96,0.33,2.16
-1014,-284,7918,5,-140,-7,-0.88,2.25,2.24
-810,-236,8060,0,-143,-11,-0.84,4.19,2.37
-638,-195,8110,-4,-148,-15,-0.85,6.19,2.57
-451,-166,8050,-7,-156,-18,-0.91,8.28,2.83
-210,-143,7904,-10,-166,-22,-1.00,10.52,3.16
99,-146,7732,-9,-175,-25,-1.07,12.89,3.54
511,-156,7545,-6,-177,-28,-1.07,15.35,3.98
996,-156,7351,-1,-176,-28,-1.01,17.82,4.43
1534,-159,7225,7,-175,-27,-0.82,20.29,4.84
2135,-196,7152,13,-175,-25,-0.54,22.77,5.21
2770,-223,7143,16,-172,-20,-0.20,25.25,5.50
3298,-206,7159,17,-166,-14,0.13,27.64,5.71
3656,-142,7193,14,-166,-9,0.42,29.99,5.85
3890,-46,7208,10,-168,-5,0.65,32.34,5.97
4063,54,7197,5,-169,-5,0.81,34.69,6.13
4244,134,7146,1,-164,-6,0.94,36.99,6.37
4483,204,7083,-1,-154,-10,1.08,39.16,6.68
4785,264,6998,-1,-139,-12,1.25,41.13,7.05
5058,302,6885,-1,-123,-14,1.47,42.88,7.43
5264,368,6706,-4,-114,-14,1.67,44.48,7.86
5402,434,6452,-8,-115,-14,1.85,46.06,8.35
5465,479,6110,-13,-123,-12,1.97,47.73,8.96
5499,507,5745,-14,-135,-10,2.05,49.57,9.63
5575,506,5329,-14,-145,-8,2.11,51.56,10.39
5736,442,4932,-13,-154,-8,2.20,53.69,11.25
5972,407,4587,-11,-156,-8,2.34,55.90,12.20
6242,370,4344,-7,-154,-7,2.53,58.09,13.17
6525,333,4194,-4,-144,-7,2.79,60.16,14.15
6742,324,4108,-3,-132,-6,3.08,62.04,15.13
6872,344,4021,-6,-123,-6,3.39,63.78,16.24
6900,386,3870,-13,-119,-7,3.65,65.43,17.59
6884,429,3611,-19,-119,-10,3.98,67.06,19.36
6914,455,3258,-23,-121,-14,4.48,68.73,21.60
7017,465,2829,-24,-121,-17,5.19,70.44,24.29
7189,424,2413,-22,-123,-18,6.12,72.16,27.37
7395,403,2019,-18,-122,-15,7.25,73.90,30.80
7587,388,1693,-15,-123,-12,8.57,75.64,34.60
7767,408,1415,-11,-123,-10,10.23,77.39,38.90
7883,434,1183,-8,-120,-9,12.33,79.07,43.74
7945,464,1006,-6,-115,-10,15.25,80.66,49.16
7943,517,871,-6,-110,-13,19.41,82.12,55.14
7926,535,762,-6,-106,-15,25.44,83.44,61.79
7901,518,628,-7,-100,-16,33.95,84.59,68.83
7908,461,450,-9,-98,-17,46.13,85.51,76.27
7983,418,196,-9,-97,-15,63.35,86.15,84.02
8074,374,-74,-8,-94,-12,84.29,86.39,91.65
8143,335,-323,-4,-88,-9,104.15,93.82,98.67
8210,333,-514,0,-78,-9,118.89,94.35,104.80
8271,326,-607,4,-66,-10,128.26,95.00,109.90
8335,335,-643,6,-54,-11,134.00,95.63,113.94
8373,361,-691,5,-42,-12,137.31,96.18,117.08
8395,371,-752,5,-31,-12,139.15,96.63,119.37
8438,392,-812,5,-21,-12,140.11,96.98,121.11
8518,405,-871,6,-13,-10,140.51,97.23,122.36
8602,441,-930,8,-5,-7,140.61,97.37,123.18
8689,443,-916,7,1,-3,140.55,97.39,123.52
8843,458,-870,6,8,1,140.35,97.30,123.38
8994,503,-778,5,21,7,139.59,97.04,122.40
9088,577,-647,5,39,11,137.90,96.56,120.29
9088,677,-461,4,61,13,133.92,95.85,116.50
8996,828,-249,1,86,11,125.43,94.99,110.55
8829,993,-30,-3,111,7,108.99,94.22,102.06
8602,1122,163,-7,135,0,83.10,85.97,91.11
-631,-238,8108,-3,-1,1,-1.31,-3.90,3.94
-624,-240,8079,-2,-1,1,-1.33,-3.89,3.93
-617,-242,8061,-1,-2,1,-1.35,-3.88,3.90
-608,-232,8070,1,-2,1,-1.33,-3.86,3.88
-597,-212,8099,2,-3,1,-1.30,-3.83,3.86
-582,-190,8134,2,-3,1,-1.26,-3.79,3.84
-566,-165,8176,2,-3,1,-1.22,-3.76,3.82
-543,-132,8214,1,-3,1,-1.19,-3.73,3.79
-533,-100,8246,0,-2,2,-1.17,-3.70,3.76
-533,-78,8260,0,-2,2,-1.15,-3.67,3.74
-558,-68,8275,0,-2,2,-1.14,-3.65,3.70
-592,-64,8281,0,-3,2,-1.13,-3.63,3.67
-625,-66,8286,1,-3,1,-1.10,-3.60,3.65
-656,-77,8294,1,-3,0,-1.08,-3.58,3.64
-675,-84,8307,1,-3,-1,-1.06,-3.56,3.64
-670,-93,8323,0,-3,-2,-1.05,-3.53,3.66
-653,-104,8343,0,-4,-2,-1.04,-3.49,3.68
-621,-116,8348,-1,-4,-2,-1.05,-3.44,3.70
-571,-129,8345,-2,-4,-2,-1.06,-3.39,3.73
-523,-140,8337,-2,-4,-2,-1.08,-3.34,3.74
-486,-158,8305,-1,-3,-1,-1.10,-3.30,3.75
-473,-186,8266,-1,-3,0,-1.11,-3.26,3.75
-487,-214,8239,-1,-3,0,-1.12,-3.23,3.75
-520,-246,8206,0,-5,0,-1.13,-3.18,3.74
-544,-273,8185,0,-6,0,-1.12,-3.11,3.73
-558,-300,8161,0,-8,0,-1.12,-3.02,3.72
-584,-294,8146,0,-10,0,-1.12,-2.92,3.71
-630,-269,8143,-1,-15,1,-1.13,-2.75,3.69
-739,-220,8150,-2,-23,2,-1.14,-2.50,3.66
-908,-141,8179,-5,-37,1,-1.18,-2.08,3.63
-1042,-78,8199,-9,-57,-1,-1.26,-1.43,3.62
-1122,-49,8214,-13,-76,-5,-1.42,-0.50,3.66
-1107,-55,8215,-18,-95,-8,-1.63,0.70,3.75
-966,-80,8201,-20,-110,-11,-1.89,2.13,3.89
-755,-139,8154,-22,-120,-13,-2.18,3.74,4.08
-507,-227,8062,-22,-131,-14,-2.48,5.50,4.29
-232,-297,7910,-22,-142,-13,-2.78,7.43,4.52
1,-341,7707,-21,-157,-10,-3.07,9.54,4.73
199,-390,7470,-19,-179,-8,-3.35,11.92,4.93
429,-418,7230,-16,-202,-6,-3.61,14.63,5.11
720,-427,7004,-12,-224,-5,-3.83,17.65,5.30
1056,-410,6793,-8,-241,-5,-4.00,20.94,5.50
1480,-399,6639,-5,-257,-6,-4.15,24.45,5.75
2039,-373,6536,-2,-259,-8,-4.26,28.08,6.04
2642,-370,6534,4,-245,-12,-4.28,31.57,6.37
3199,-332,6541,10,-223,-16,-4.17,34.79,6.73
3661,-268,6531,11,-208,-21,-3.94,37.75,7.15
4109,-228,6473,9,-203,-25,-3.65,40.62,7.66
4526,-161,6341,5,-200,-27,-3.35,43.44,8.30
4940,-138,6140,2,-203,-28,-3.06,46.27,9.06
5405,-143,5869,0,-199,-28,-2.76,49.11,9.94
5874,-160,5584,0,-189,-28,-2.43,51.85,10.89
6343,-220,5309,1,-177,-27,-2.05,54.41,11.88
6805,-312,5041,2,-165,-23,-1.69,56.81,12.90
7163,-345,4731,0,-158,-18,-1.40,59.08,13.95
7342,-334,4394,-4,-161,-11,-1.24,61.35,15.14
7369,-311,4041,-7,-166,-5,-1.30,63.69,16.56
7313,-230,3689,-9,-167,-3,-1.47,66.05,18.26
7216,-139,3369,-11,-160,-8,-1.52,68.34,20.32
7140,-47,3090,-12,-151,-16,-1.27,70.49,22.82
7146,12,2829,-13,-143,-25,-0.57,72.52,25.83
7248,39,2526,-16,-134,-29,0.58,74.44,29.44
7330,56,2190,-20,-130,-30,2.08,76.26,33.72
7435,74,1809,-22,-134,-29,4.02,78.13,38.98
7562,88,1404,-23,-137,-25,6.49,80.04,45.42
7706,115,994,-21,-142,-22,10.01,82.02,53.23
7822,159,631,-17,-142,-18,15.54,83.97,62.18
7879,188,356,-12,-140,-16,25.77,85.79,72.02
7884,234,189,-9,-134,-16,47.70,87.24,82.21
7871,287,127,-9,-127,-18,88.70,87.71,92.03
7855,358,85,-12,-114,-22,121.41,93.02,100.62
7816,409,19,-16,-105,-25,135.95,94.23,107.84
7897,429,-106,-19,-97,-27,142.89,95.52,113.83
8056,421,-298,-21,-87,-26,146.53,96.76,118.58
8223,384,-538,-20,-80,-24,148.92,97.89,122.39
8364,388,-799,-19,-75,-18,150.81,98.96,125.55
8438,439,-1047,-18,-72,-11,152.65,99.94,128.18
8432,523,-1262,-16,-65,-5,154.32,100.83,130.34
8345,620,-1438,-13,-53,-3,155.64,101.58,132.02
8256,711,-1554,-11,-39,-5,156.38,102.16,133.17
8269,772,-1613,-10,-23,-6,156.57,102.55,133.86
8397,805,-1619,-10,-3,-7,156.21,102.70,133.93
8578,824,-1579,-11,21,-8,155.19,102.53,133.20
8713,837,-1525,-12,50,-9,153.32,102.02,131.57
8822,849,-1489,-14,78,-12,150.18,101.19,128.91
8901,850,-1538,-16,103,-14,145.28,100.13,125.10
8939,862,-1666,-18,117,-15,138.33,99.01,120.32
9005,856,-1849,-18,120,-12,129.50,98.00,114.98
9106,846,-2047,-14,116,-5,119.37,97.19,109.52
9206,809,-2153,-6,112,4,108.22,96.55,104.06
9254,774,-2074,6,115,15,95.41,96.05,98.26
9191,775,-1775,16,124,25,79.76,84.21,91.58
8979,793,-1275,22,137,31,61.78,84.01,83.65
8636,823,-621,20,152,33,44.76,83.12,74.62
8210,857,25,12,169,30,31.68,81.52,65.19
7748,838,562,1,185,24,22.85,79.37,56.35
7345,763,941,-10,199,15,17.16,76.83,48.88
7054,677,1140,-18,209,7,13.50,74.04,42.96
6871,625,1208,-23,212,0,11.09,71.16,38.47
